,Dep_Airport,Dep_City,Dest_Airport,Dest_City,utc_departure,utc_arrival,return_utc_departure,return_utc_arrival,nights_in_dest,fare_category,price_PLN,airline_id,distance_km
155,WRO,Wrocław,AGP,Málaga,2024-04-27 03:00:00,2024-04-27 06:50:00,2024-05-04 07:35:00,2024-05-04 11:15:00,7,M,3067,W6,2333.99
156,WRO,Wrocław,BCN,Barcelona,2024-04-29 04:10:00,2024-04-29 06:50:00,2024-05-01 07:30:00,2024-05-01 10:15:00,2,M,1364,W6,1573.49
157,WRO,Wrocław,BCN,Barcelona,2024-04-29 04:10:00,2024-04-29 06:50:00,2024-05-08 07:30:00,2024-05-08 10:15:00,9,M,1514,W6,1573.49
158,WRO,Wrocław,BCN,Barcelona,2024-04-29 04:10:00,2024-04-29 06:50:00,2024-05-10 07:30:00,2024-05-10 10:15:00,11,M,1557,W6,1573.49
159,WRO,Wrocław,BCN,Barcelona,2024-04-29 04:10:00,2024-04-29 06:50:00,2024-05-03 07:30:00,2024-05-03 10:15:00,4,M,1600,W6,1573.49
160,WRO,Wrocław,BCN,Barcelona,2024-04-29 04:10:00,2024-04-29 06:50:00,2024-05-13 07:35:00,2024-05-13 10:20:00,14,M,1837,W6,1573.49
161,WRO,Wrocław,BCN,Barcelona,2024-04-29 04:10:00,2024-04-29 06:50:00,2024-05-06 07:35:00,2024-05-06 10:20:00,7,M,2052,W6,1573.49
162,WRO,Wrocław,AGP,Málaga,2024-04-30 04:05:00,2024-04-30 07:55:00,2024-05-14 08:40:00,2024-05-14 12:20:00,14,M,704,W6,2333.99
163,WRO,Wrocław,AGP,Málaga,2024-04-30 04:05:00,2024-04-30 07:55:00,2024-05-07 08:40:00,2024-05-07 12:20:00,7,M,747,W6,2333.99
164,WRO,Wrocław,AGP,Málaga,2024-04-30 04:05:00,2024-04-30 07:55:00,2024-05-11 07:35:00,2024-05-11 11:15:00,11,M,1134,W6,2333.99
165,WRO,Wrocław,AGP,Málaga,2024-04-30 04:05:00,2024-04-30 07:55:00,2024-05-04 07:35:00,2024-05-04 11:15:00,4,M,1892,W6,2333.99
166,WRO,Wrocław,BCN,Barcelona,2024-05-01 04:10:00,2024-05-01 06:50:00,2024-05-15 07:30:00,2024-05-15 10:15:00,14,M,735,W6,1573.49
167,WRO,Wrocław,BCN,Barcelona,2024-05-01 04:10:00,2024-05-01 06:50:00,2024-05-08 07:30:00,2024-05-08 10:15:00,7,M,1014,W6,1573.49
168,WRO,Wrocław,BCN,Barcelona,2024-05-01 04:10:00,2024-05-01 06:50:00,2024-05-10 07:30:00,2024-05-10 10:15:00,9,M,1057,W6,1573.49
169,WRO,Wrocław,BCN,Barcelona,2024-05-01 04:10:00,2024-05-01 06:50:00,2024-05-03 07:30:00,2024-05-03 10:15:00,2,M,1100,W6,1573.49
170,WRO,Wrocław,BCN,Barcelona,2024-05-01 04:10:00,2024-05-01 06:50:00,2024-05-13 07:35:00,2024-05-13 10:20:00,12,M,1337,W6,1573.49
171,WRO,Wrocław,BCN,Barcelona,2024-05-01 04:10:00,2024-05-01 06:50:00,2024-05-06 07:35:00,2024-05-06 10:20:00,5,M,1552,W6,1573.49
172,WRO,Wrocław,BCN,Barcelona,2024-05-03 04:10:00,2024-05-03 06:50:00,2024-05-15 07:30:00,2024-05-15 10:15:00,12,M,665,W6,1573.49
173,WRO,Wrocław,BCN,Barcelona,2024-05-03 04:10:00,2024-05-03 06:50:00,2024-05-17 07:30:00,2024-05-17 10:15:00,14,M,751,W6,1573.49
174,WRO,Wrocław,BCN,Barcelona,2024-05-03 04:10:00,2024-05-03 06:50:00,2024-05-08 07:30:00,2024-05-08 10:15:00,5,M,944,W6,1573.49
175,WRO,Wrocław,BCN,Barcelona,2024-05-03 04:10:00,2024-05-03 06:50:00,2024-05-10 07:30:00,2024-05-10 10:15:00,7,M,987,W6,1573.49
176,WRO,Wrocław,BCN,Barcelona,2024-05-03 04:10:00,2024-05-03 06:50:00,2024-05-13 07:35:00,2024-05-13 10:20:00,10,M,1267,W6,1573.49
177,WRO,Wrocław,BCN,Barcelona,2024-05-03 04:10:00,2024-05-03 06:50:00,2024-05-06 07:35:00,2024-05-06 10:20:00,3,M,1482,W6,1573.49
178,WRO,Wrocław,AGP,Málaga,2024-05-04 03:00:00,2024-05-04 06:50:00,2024-05-14 08:40:00,2024-05-14 12:20:00,10,M,594,W6,2333.99
179,WRO,Wrocław,AGP,Málaga,2024-05-04 03:00:00,2024-05-04 06:50:00,2024-05-07 08:40:00,2024-05-07 12:20:00,3,M,637,W6,2333.99
180,WRO,Wrocław,AGP,Málaga,2024-05-04 03:00:00,2024-05-04 06:50:00,2024-05-18 07:35:00,2024-05-18 11:15:00,14,M,830,W6,2333.99
181,WRO,Wrocław,AGP,Málaga,2024-05-04 03:00:00,2024-05-04 06:50:00,2024-05-11 07:35:00,2024-05-11 11:15:00,7,M,1024,W6,2333.99
182,WRO,Wrocław,BCN,Barcelona,2024-05-06 04:10:00,2024-05-06 06:50:00,2024-05-15 07:30:00,2024-05-15 10:15:00,9,M,515,W6,1573.49
183,WRO,Wrocław,BCN,Barcelona,2024-05-06 04:10:00,2024-05-06 06:50:00,2024-05-17 07:30:00,2024-05-17 10:15:00,11,M,601,W6,1573.49
184,WRO,Wrocław,BCN,Barcelona,2024-05-06 04:10:00,2024-05-06 06:50:00,2024-05-08 07:30:00,2024-05-08 10:15:00,2,M,794,W6,1573.49
185,WRO,Wrocław,BCN,Barcelona,2024-05-06 04:10:00,2024-05-06 06:50:00,2024-05-10 07:30:00,2024-05-10 10:15:00,4,M,837,W6,1573.49
186,WRO,Wrocław,BCN,Barcelona,2024-05-06 04:10:00,2024-05-06 06:50:00,2024-05-13 07:35:00,2024-05-13 10:20:00,7,M,1117,W6,1573.49
187,WRO,Wrocław,BCN,Barcelona,2024-05-06 04:10:00,2024-05-06 06:50:00,2024-05-20 07:35:00,2024-05-20 10:20:00,14,M,1268,W6,1573.49
188,WRO,Wrocław,AGP,Málaga,2024-05-07 04:05:00,2024-05-07 07:55:00,2024-05-14 08:40:00,2024-05-14 12:20:00,7,M,594,W6,2333.99
189,WRO,Wrocław,AGP,Málaga,2024-05-07 04:05:00,2024-05-07 07:55:00,2024-05-21 08:40:00,2024-05-21 12:20:00,14,M,637,W6,2333.99
190,WRO,Wrocław,AGP,Málaga,2024-05-07 04:05:00,2024-05-07 07:55:00,2024-05-18 07:35:00,2024-05-18 11:15:00,11,M,830,W6,2333.99
191,WRO,Wrocław,AGP,Málaga,2024-05-07 04:05:00,2024-05-07 07:55:00,2024-05-11 07:35:00,2024-05-11 11:15:00,4,M,1024,W6,2333.99
192,WRO,Wrocław,BCN,Barcelona,2024-05-08 04:10:00,2024-05-08 06:50:00,2024-05-15 07:30:00,2024-05-15 10:15:00,7,M,465,W6,1573.49
193,WRO,Wrocław,BCN,Barcelona,2024-05-08 04:10:00,2024-05-08 06:50:00,2024-05-22 07:30:00,2024-05-22 10:15:00,14,M,534,W6,1573.49
194,WRO,Wrocław,BCN,Barcelona,2024-05-08 04:10:00,2024-05-08 06:50:00,2024-05-17 07:30:00,2024-05-17 10:15:00,9,M,551,W6,1573.49
195,WRO,Wrocław,BCN,Barcelona,2024-05-08 04:10:00,2024-05-08 06:50:00,2024-05-10 07:30:00,2024-05-10 10:15:00,2,M,787,W6,1573.49
196,WRO,Wrocław,BCN,Barcelona,2024-05-08 04:10:00,2024-05-08 06:50:00,2024-05-13 07:35:00,2024-05-13 10:20:00,5,M,1067,W6,1573.49
197,WRO,Wrocław,BCN,Barcelona,2024-05-08 04:10:00,2024-05-08 06:50:00,2024-05-20 07:35:00,2024-05-20 10:20:00,12,M,1218,W6,1573.49
198,WRO,Wrocław,BCN,Barcelona,2024-05-10 04:10:00,2024-05-10 06:50:00,2024-05-15 07:30:00,2024-05-15 10:15:00,5,M,825,W6,1573.49
199,WRO,Wrocław,BCN,Barcelona,2024-05-10 04:10:00,2024-05-10 06:50:00,2024-05-22 07:30:00,2024-05-22 10:15:00,12,M,894,W6,1573.49
200,WRO,Wrocław,BCN,Barcelona,2024-05-10 04:10:00,2024-05-10 06:50:00,2024-05-24 07:30:00,2024-05-24 10:15:00,14,M,911,W6,1573.49
201,WRO,Wrocław,BCN,Barcelona,2024-05-10 04:10:00,2024-05-10 06:50:00,2024-05-17 07:30:00,2024-05-17 10:15:00,7,M,911,W6,1573.49
202,WRO,Wrocław,BCN,Barcelona,2024-05-10 04:10:00,2024-05-10 06:50:00,2024-05-13 07:35:00,2024-05-13 10:20:00,3,M,1427,W6,1573.49
203,WRO,Wrocław,BCN,Barcelona,2024-05-10 04:10:00,2024-05-10 06:50:00,2024-05-20 07:35:00,2024-05-20 10:20:00,10,M,1578,W6,1573.49
204,WRO,Wrocław,AGP,Málaga,2024-05-11 03:00:00,2024-05-11 06:50:00,2024-05-14 08:40:00,2024-05-14 12:20:00,3,M,1064,W6,2333.99
205,WRO,Wrocław,AGP,Málaga,2024-05-11 03:00:00,2024-05-11 06:50:00,2024-05-21 08:40:00,2024-05-21 12:20:00,10,M,1107,W6,2333.99
206,WRO,Wrocław,AGP,Málaga,2024-05-11 03:00:00,2024-05-11 06:50:00,2024-05-18 07:35:00,2024-05-18 11:15:00,7,M,1300,W6,2333.99
207,WRO,Wrocław,AGP,Málaga,2024-05-11 03:00:00,2024-05-11 06:50:00,2024-05-25 07:35:00,2024-05-25 11:15:00,14,M,1623,W6,2333.99
208,WRO,Wrocław,BCN,Barcelona,2024-05-13 04:10:00,2024-05-13 06:50:00,2024-05-15 07:30:00,2024-05-15 10:15:00,2,M,935,W6,1573.49
209,WRO,Wrocław,BCN,Barcelona,2024-05-13 04:10:00,2024-05-13 06:50:00,2024-05-22 07:30:00,2024-05-22 10:15:00,9,M,1004,W6,1573.49
210,WRO,Wrocław,BCN,Barcelona,2024-05-13 04:10:00,2024-05-13 06:50:00,2024-05-24 07:30:00,2024-05-24 10:15:00,11,M,1021,W6,1573.49
211,WRO,Wrocław,BCN,Barcelona,2024-05-13 04:10:00,2024-05-13 06:50:00,2024-05-17 07:30:00,2024-05-17 10:15:00,4,M,1021,W6,1573.49
212,WRO,Wrocław,BCN,Barcelona,2024-05-13 04:10:00,2024-05-13 06:50:00,2024-05-27 07:35:00,2024-05-27 10:20:00,14,M,1494,W6,1573.49
213,WRO,Wrocław,BCN,Barcelona,2024-05-13 04:10:00,2024-05-13 06:50:00,2024-05-20 07:35:00,2024-05-20 10:20:00,7,M,1688,W6,1573.49
214,WRO,Wrocław,AGP,Málaga,2024-05-14 04:05:00,2024-05-14 07:55:00,2024-05-28 08:40:00,2024-05-28 12:20:00,14,M,661,W6,2333.99
215,WRO,Wrocław,AGP,Málaga,2024-05-14 04:05:00,2024-05-14 07:55:00,2024-05-21 08:40:00,2024-05-21 12:20:00,7,M,747,W6,2333.99
216,WRO,Wrocław,AGP,Málaga,2024-05-14 04:05:00,2024-05-14 07:55:00,2024-05-18 07:35:00,2024-05-18 11:15:00,4,M,940,W6,2333.99
217,WRO,Wrocław,AGP,Málaga,2024-05-14 04:05:00,2024-05-14 07:55:00,2024-05-25 07:35:00,2024-05-25 11:15:00,11,M,1263,W6,2333.99
218,WRO,Wrocław,BCN,Barcelona,2024-05-15 04:10:00,2024-05-15 06:50:00,2024-05-29 07:30:00,2024-05-29 10:15:00,14,M,717,W6,1573.49
219,WRO,Wrocław,BCN,Barcelona,2024-05-15 04:10:00,2024-05-15 06:50:00,2024-05-22 07:30:00,2024-05-22 10:15:00,7,M,803,W6,1573.49
220,WRO,Wrocław,BCN,Barcelona,2024-05-15 04:10:00,2024-05-15 06:50:00,2024-05-24 07:30:00,2024-05-24 10:15:00,9,M,821,W6,1573.49
221,WRO,Wrocław,BCN,Barcelona,2024-05-15 04:10:00,2024-05-15 06:50:00,2024-05-17 07:30:00,2024-05-17 10:15:00,2,M,821,W6,1573.49
222,WRO,Wrocław,BCN,Barcelona,2024-05-15 04:10:00,2024-05-15 06:50:00,2024-05-27 07:35:00,2024-05-27 10:20:00,12,M,1294,W6,1573.49
223,WRO,Wrocław,BCN,Barcelona,2024-05-15 04:10:00,2024-05-15 06:50:00,2024-05-20 07:35:00,2024-05-20 10:20:00,5,M,1488,W6,1573.49
224,WRO,Wrocław,BCN,Barcelona,2024-05-17 04:10:00,2024-05-17 06:50:00,2024-05-29 07:30:00,2024-05-29 10:15:00,12,M,1277,W6,1573.49
225,WRO,Wrocław,BCN,Barcelona,2024-05-17 04:10:00,2024-05-17 06:50:00,2024-05-22 07:30:00,2024-05-22 10:15:00,5,M,1364,W6,1573.49
226,WRO,Wrocław,BCN,Barcelona,2024-05-17 04:10:00,2024-05-17 06:50:00,2024-05-24 07:30:00,2024-05-24 10:15:00,7,M,1381,W6,1573.49
227,WRO,Wrocław,BCN,Barcelona,2024-05-17 04:10:00,2024-05-17 06:50:00,2024-05-31 07:30:00,2024-05-31 10:15:00,14,M,1424,W6,1573.49
228,WRO,Wrocław,BCN,Barcelona,2024-05-17 04:10:00,2024-05-17 06:50:00,2024-05-27 07:35:00,2024-05-27 10:20:00,10,M,1854,W6,1573.49
229,WRO,Wrocław,BCN,Barcelona,2024-05-17 04:10:00,2024-05-17 06:50:00,2024-05-20 07:35:00,2024-05-20 10:20:00,3,M,2048,W6,1573.49
230,WRO,Wrocław,AGP,Málaga,2024-05-18 03:00:00,2024-05-18 06:50:00,2024-05-28 08:40:00,2024-05-28 12:20:00,10,M,531,W6,2333.99
231,WRO,Wrocław,AGP,Málaga,2024-05-18 03:00:00,2024-05-18 06:50:00,2024-05-21 08:40:00,2024-05-21 12:20:00,3,M,617,W6,2333.99
232,WRO,Wrocław,AGP,Málaga,2024-05-18 03:00:00,2024-05-18 06:50:00,2024-06-01 07:35:00,2024-06-01 11:15:00,14,M,767,W6,2333.99
233,WRO,Wrocław,AGP,Málaga,2024-05-18 03:00:00,2024-05-18 06:50:00,2024-05-25 07:35:00,2024-05-25 11:15:00,7,M,1133,W6,2333.99
234,WRO,Wrocław,BCN,Barcelona,2024-05-20 04:10:00,2024-05-20 06:50:00,2024-05-29 07:30:00,2024-05-29 10:15:00,9,M,717,W6,1573.49
235,WRO,Wrocław,BCN,Barcelona,2024-05-20 04:10:00,2024-05-20 06:50:00,2024-05-22 07:30:00,2024-05-22 10:15:00,2,M,803,W6,1573.49
236,WRO,Wrocław,BCN,Barcelona,2024-05-20 04:10:00,2024-05-20 06:50:00,2024-05-24 07:30:00,2024-05-24 10:15:00,4,M,821,W6,1573.49
237,WRO,Wrocław,BCN,Barcelona,2024-05-20 04:10:00,2024-05-20 06:50:00,2024-05-31 07:30:00,2024-05-31 10:15:00,11,M,864,W6,1573.49
238,WRO,Wrocław,BCN,Barcelona,2024-05-20 04:10:00,2024-05-20 06:50:00,2024-05-27 07:35:00,2024-05-27 10:20:00,7,M,1294,W6,1573.49
239,WRO,Wrocław,BCN,Barcelona,2024-05-20 04:10:00,2024-05-20 06:50:00,2024-06-03 07:35:00,2024-06-03 10:20:00,14,M,1423,W6,1573.49
240,WRO,Wrocław,BCN,Barcelona,2024-05-20 04:10:00,2024-05-20 06:50:00,2024-06-01 08:15:00,2024-06-01 10:45:00,12,M,1620,1L,1573.49
241,WRO,Wrocław,AGP,Málaga,2024-05-21 04:05:00,2024-05-21 07:55:00,2024-05-28 08:40:00,2024-05-28 12:20:00,7,M,751,W6,2333.99
242,WRO,Wrocław,AGP,Málaga,2024-05-21 04:05:00,2024-05-21 07:55:00,2024-06-01 07:35:00,2024-06-01 11:15:00,11,M,987,W6,2333.99
243,WRO,Wrocław,AGP,Málaga,2024-05-21 04:05:00,2024-05-21 07:55:00,2024-06-04 08:40:00,2024-06-04 12:20:00,14,M,1267,W6,2333.99
244,WRO,Wrocław,AGP,Málaga,2024-05-21 04:05:00,2024-05-21 07:55:00,2024-05-25 07:35:00,2024-05-25 11:15:00,4,M,1353,W6,2333.99
245,WRO,Wrocław,BCN,Barcelona,2024-05-22 04:10:00,2024-05-22 06:50:00,2024-05-29 07:30:00,2024-05-29 10:15:00,7,M,497,W6,1573.49
246,WRO,Wrocław,BCN,Barcelona,2024-05-22 04:10:00,2024-05-22 06:50:00,2024-05-24 07:30:00,2024-05-24 10:15:00,2,M,601,W6,1573.49
247,WRO,Wrocław,BCN,Barcelona,2024-05-22 04:10:00,2024-05-22 06:50:00,2024-05-31 07:30:00,2024-05-31 10:15:00,9,M,644,W6,1573.49
248,WRO,Wrocław,BCN,Barcelona,2024-05-22 04:10:00,2024-05-22 06:50:00,2024-06-05 07:30:00,2024-06-05 10:15:00,14,M,794,W6,1573.49
249,WRO,Wrocław,BCN,Barcelona,2024-05-22 04:10:00,2024-05-22 06:50:00,2024-05-27 07:35:00,2024-05-27 10:20:00,5,M,1074,W6,1573.49
250,WRO,Wrocław,BCN,Barcelona,2024-05-22 04:10:00,2024-05-22 06:50:00,2024-06-03 07:35:00,2024-06-03 10:20:00,12,M,1203,W6,1573.49
251,WRO,Wrocław,BCN,Barcelona,2024-05-22 04:10:00,2024-05-22 06:50:00,2024-06-01 08:15:00,2024-06-01 10:45:00,10,M,1386,1L,1573.49
252,WRO,Wrocław,BCN,Barcelona,2024-05-24 04:10:00,2024-05-24 06:50:00,2024-05-29 07:30:00,2024-05-29 10:15:00,5,M,1057,W6,1573.49
253,WRO,Wrocław,BCN,Barcelona,2024-05-24 04:10:00,2024-05-24 06:50:00,2024-06-07 07:30:00,2024-06-07 10:15:00,14,M,1161,W6,1573.49
254,WRO,Wrocław,BCN,Barcelona,2024-05-24 04:10:00,2024-05-24 06:50:00,2024-05-31 07:30:00,2024-05-31 10:15:00,7,M,1204,W6,1573.49
255,WRO,Wrocław,BCN,Barcelona,2024-05-24 04:10:00,2024-05-24 06:50:00,2024-06-05 07:30:00,2024-06-05 10:15:00,12,M,1354,W6,1573.49
256,WRO,Wrocław,BCN,Barcelona,2024-05-24 04:10:00,2024-05-24 06:50:00,2024-05-27 07:35:00,2024-05-27 10:20:00,3,M,1634,W6,1573.49
257,WRO,Wrocław,BCN,Barcelona,2024-05-24 04:10:00,2024-05-24 06:50:00,2024-06-03 07:35:00,2024-06-03 10:20:00,10,M,1763,W6,1573.49
258,WRO,Wrocław,BCN,Barcelona,2024-05-24 04:10:00,2024-05-24 06:50:00,2024-06-01 08:15:00,2024-06-01 10:45:00,8,M,1982,1L,1573.49
259,WRO,Wrocław,AGP,Málaga,2024-05-25 03:00:00,2024-05-25 06:50:00,2024-06-08 07:35:00,2024-06-08 11:15:00,14,M,734,W6,2333.99
260,WRO,Wrocław,AGP,Málaga,2024-05-25 03:00:00,2024-05-25 06:50:00,2024-05-28 08:40:00,2024-05-28 12:20:00,3,M,751,W6,2333.99
261,WRO,Wrocław,AGP,Málaga,2024-05-25 03:00:00,2024-05-25 06:50:00,2024-06-01 07:35:00,2024-06-01 11:15:00,7,M,987,W6,2333.99
262,WRO,Wrocław,AGP,Málaga,2024-05-25 03:00:00,2024-05-25 06:50:00,2024-06-04 08:40:00,2024-06-04 12:20:00,10,M,1267,W6,2333.99
263,WRO,Wrocław,BCN,Barcelona,2024-05-27 04:10:00,2024-05-27 06:50:00,2024-05-29 07:30:00,2024-05-29 10:15:00,2,M,647,W6,1573.49
264,WRO,Wrocław,BCN,Barcelona,2024-05-27 04:10:00,2024-05-27 06:50:00,2024-06-07 07:30:00,2024-06-07 10:15:00,11,M,751,W6,1573.49
265,WRO,Wrocław,BCN,Barcelona,2024-05-27 04:10:00,2024-05-27 06:50:00,2024-05-31 07:30:00,2024-05-31 10:15:00,4,M,794,W6,1573.49
266,WRO,Wrocław,BCN,Barcelona,2024-05-27 04:10:00,2024-05-27 06:50:00,2024-06-05 07:30:00,2024-06-05 10:15:00,9,M,944,W6,1573.49
267,WRO,Wrocław,BCN,Barcelona,2024-05-27 04:10:00,2024-05-27 06:50:00,2024-06-10 07:35:00,2024-06-10 10:20:00,14,M,1138,W6,1573.49
268,WRO,Wrocław,BCN,Barcelona,2024-05-27 04:10:00,2024-05-27 06:50:00,2024-06-03 07:35:00,2024-06-03 10:20:00,7,M,1353,W6,1573.49
269,WRO,Wrocław,BCN,Barcelona,2024-05-27 04:10:00,2024-05-27 06:50:00,2024-06-08 08:15:00,2024-06-08 10:45:00,12,M,1546,1L,1573.49
270,WRO,Wrocław,BCN,Barcelona,2024-05-27 04:10:00,2024-05-27 06:50:00,2024-06-01 08:15:00,2024-06-01 10:45:00,5,M,1546,1L,1573.49
271,WRO,Wrocław,AGP,Málaga,2024-05-28 04:05:00,2024-05-28 07:55:00,2024-06-08 07:35:00,2024-06-08 11:15:00,11,M,894,W6,2333.99
272,WRO,Wrocław,AGP,Málaga,2024-05-28 04:05:00,2024-05-28 07:55:00,2024-06-11 08:40:00,2024-06-11 12:20:00,14,M,1104,W6,2333.99
273,WRO,Wrocław,AGP,Málaga,2024-05-28 04:05:00,2024-05-28 07:55:00,2024-06-01 07:35:00,2024-06-01 11:15:00,4,M,1147,W6,2333.99
274,WRO,Wrocław,AGP,Málaga,2024-05-28 04:05:00,2024-05-28 07:55:00,2024-06-04 08:40:00,2024-06-04 12:20:00,7,M,1427,W6,2333.99
275,WRO,Wrocław,BCN,Barcelona,2024-05-29 04:10:00,2024-05-29 06:50:00,2024-06-07 07:30:00,2024-06-07 10:15:00,9,M,711,W6,1573.49
276,WRO,Wrocław,BCN,Barcelona,2024-05-29 04:10:00,2024-05-29 06:50:00,2024-05-31 07:30:00,2024-05-31 10:15:00,2,M,754,W6,1573.49
277,WRO,Wrocław,BCN,Barcelona,2024-05-29 04:10:00,2024-05-29 06:50:00,2024-06-12 07:30:00,2024-06-12 10:15:00,14,M,904,W6,1573.49
278,WRO,Wrocław,BCN,Barcelona,2024-05-29 04:10:00,2024-05-29 06:50:00,2024-06-05 07:30:00,2024-06-05 10:15:00,7,M,904,W6,1573.49
279,WRO,Wrocław,BCN,Barcelona,2024-05-29 04:10:00,2024-05-29 06:50:00,2024-06-10 07:35:00,2024-06-10 10:20:00,12,M,1098,W6,1573.49
280,WRO,Wrocław,BCN,Barcelona,2024-05-29 04:10:00,2024-05-29 06:50:00,2024-06-03 07:35:00,2024-06-03 10:20:00,5,M,1313,W6,1573.49
281,WRO,Wrocław,BCN,Barcelona,2024-05-29 04:10:00,2024-05-29 06:50:00,2024-06-08 08:15:00,2024-06-08 10:45:00,10,M,1503,1L,1573.49
282,WRO,Wrocław,BCN,Barcelona,2024-05-29 04:10:00,2024-05-29 06:50:00,2024-06-01 08:15:00,2024-06-01 10:45:00,3,M,1503,1L,1573.49
283,WRO,Wrocław,BCN,Barcelona,2024-05-31 04:10:00,2024-05-31 06:50:00,2024-06-07 07:30:00,2024-06-07 10:15:00,7,M,661,W6,1573.49
284,WRO,Wrocław,BCN,Barcelona,2024-05-31 04:10:00,2024-05-31 06:50:00,2024-06-05 07:30:00,2024-06-05 10:15:00,5,M,854,W6,1573.49
285,WRO,Wrocław,BCN,Barcelona,2024-05-31 04:10:00,2024-05-31 06:50:00,2024-06-12 07:30:00,2024-06-12 10:15:00,12,M,854,W6,1573.49
286,WRO,Wrocław,BCN,Barcelona,2024-05-31 04:10:00,2024-05-31 06:50:00,2024-06-10 07:35:00,2024-06-10 10:20:00,10,M,1048,W6,1573.49
287,WRO,Wrocław,BCN,Barcelona,2024-05-31 04:10:00,2024-05-31 06:50:00,2024-06-14 07:30:00,2024-06-14 10:15:00,14,M,1134,W6,1573.49
288,WRO,Wrocław,BCN,Barcelona,2024-05-31 04:10:00,2024-05-31 06:50:00,2024-06-03 07:35:00,2024-06-03 10:20:00,3,M,1263,W6,1573.49
289,WRO,Wrocław,BCN,Barcelona,2024-05-31 04:10:00,2024-05-31 06:50:00,2024-06-01 08:15:00,2024-06-01 10:45:00,1,M,1450,1L,1573.49
290,WRO,Wrocław,BCN,Barcelona,2024-05-31 04:10:00,2024-05-31 06:50:00,2024-06-08 08:15:00,2024-06-08 10:45:00,8,M,1450,1L,1573.49
291,WRO,Wrocław,AGP,Málaga,2024-06-01 03:00:00,2024-06-01 06:50:00,2024-06-08 07:35:00,2024-06-08 11:15:00,7,M,734,W6,2333.99
292,WRO,Wrocław,AGP,Málaga,2024-06-01 03:00:00,2024-06-01 06:50:00,2024-06-11 08:40:00,2024-06-11 12:20:00,10,M,944,W6,2333.99
293,WRO,Wrocław,AGP,Málaga,2024-06-01 03:00:00,2024-06-01 06:50:00,2024-06-15 07:35:00,2024-06-15 11:15:00,14,M,1095,W6,2333.99
294,WRO,Wrocław,AGP,Málaga,2024-06-01 03:00:00,2024-06-01 06:50:00,2024-06-04 08:40:00,2024-06-04 12:20:00,3,M,1267,W6,2333.99
295,WRO,Wrocław,BCN,Barcelona,2024-06-03 04:10:00,2024-06-03 06:50:00,2024-06-07 07:30:00,2024-06-07 10:15:00,4,M,911,W6,1573.49
296,WRO,Wrocław,BCN,Barcelona,2024-06-03 04:10:00,2024-06-03 06:50:00,2024-06-12 07:30:00,2024-06-12 10:15:00,9,M,1104,W6,1573.49
297,WRO,Wrocław,BCN,Barcelona,2024-06-03 04:10:00,2024-06-03 06:50:00,2024-06-05 07:30:00,2024-06-05 10:15:00,2,M,1104,W6,1573.49
298,WRO,Wrocław,BCN,Barcelona,2024-06-03 04:10:00,2024-06-03 06:50:00,2024-06-10 07:35:00,2024-06-10 10:20:00,7,M,1298,W6,1573.49
299,WRO,Wrocław,BCN,Barcelona,2024-06-03 04:10:00,2024-06-03 06:50:00,2024-06-14 07:30:00,2024-06-14 10:15:00,11,M,1384,W6,1573.49
300,WRO,Wrocław,BCN,Barcelona,2024-06-03 04:10:00,2024-06-03 06:50:00,2024-06-17 07:35:00,2024-06-17 10:20:00,14,M,1642,W6,1573.49
301,WRO,Wrocław,BCN,Barcelona,2024-06-03 04:10:00,2024-06-03 06:50:00,2024-06-08 08:15:00,2024-06-08 10:45:00,5,M,1716,1L,1573.49
302,WRO,Wrocław,AGP,Málaga,2024-06-04 04:05:00,2024-06-04 07:55:00,2024-06-08 07:35:00,2024-06-08 11:15:00,4,M,584,W6,2333.99
303,WRO,Wrocław,AGP,Málaga,2024-06-04 04:05:00,2024-06-04 07:55:00,2024-06-11 08:40:00,2024-06-11 12:20:00,7,M,794,W6,2333.99
304,WRO,Wrocław,AGP,Málaga,2024-06-04 04:05:00,2024-06-04 07:55:00,2024-06-18 08:40:00,2024-06-18 12:20:00,14,M,945,W6,2333.99
305,WRO,Wrocław,AGP,Málaga,2024-06-04 04:05:00,2024-06-04 07:55:00,2024-06-15 07:35:00,2024-06-15 11:15:00,11,M,945,W6,2333.99
306,WRO,Wrocław,BCN,Barcelona,2024-06-05 04:10:00,2024-06-05 06:50:00,2024-06-07 07:30:00,2024-06-07 10:15:00,2,M,711,W6,1573.49
307,WRO,Wrocław,BCN,Barcelona,2024-06-05 04:10:00,2024-06-05 06:50:00,2024-06-19 07:30:00,2024-06-19 10:15:00,14,M,711,W6,1573.49
308,WRO,Wrocław,BCN,Barcelona,2024-06-05 04:10:00,2024-06-05 06:50:00,2024-06-12 07:30:00,2024-06-12 10:15:00,7,M,904,W6,1573.49
309,WRO,Wrocław,BCN,Barcelona,2024-06-05 04:10:00,2024-06-05 06:50:00,2024-06-10 07:35:00,2024-06-10 10:20:00,5,M,1098,W6,1573.49
310,WRO,Wrocław,BCN,Barcelona,2024-06-05 04:10:00,2024-06-05 06:50:00,2024-06-14 07:30:00,2024-06-14 10:15:00,9,M,1184,W6,1573.49
311,WRO,Wrocław,BCN,Barcelona,2024-06-05 04:10:00,2024-06-05 06:50:00,2024-06-17 07:35:00,2024-06-17 10:20:00,12,M,1442,W6,1573.49
